status_id,created_at,screen_name,text,source,favorite_count,retweet_count
x1150103350140182530,7/13/19 18:03,KamalaHarris,"Here’s where your money goes when you donate to our campaign:
✅Hiring more organizers in early states
✅Keeping our campaign on the road to meet directly with voters
✅Helping me prosecute the case against four more years of Trump 

Chip in today. https://t.co/EdfNS45MPG",Sprout Social,1226,373
x1150091779376648192,7/13/19 17:17,KamalaHarris,".@serenawilliams is right. We must never stop fighting for equality.
https://t.co/eWB5oGL1Bh",Sprout Social,13386,2380
x1150070380176007168,7/13/19 15:52,KamalaHarris,"The estimated annual cost to clear the nationwide rape kit backlog is less than what we have already spent on Trump’s golf trips. I did it in California as Attorney General — and I’ll do it nationwide as President.
https://t.co/1TEG5U7KIL",Sprout Social,16340,4173
x1149817395558719489,7/12/19 23:06,KamalaHarris,"More than 5,300 teachers left South Carolina’s public schools ahead of this upcoming school year. 

This is a nationwide crisis -- my plan would close the teacher wage gap and make it possible for educators to stay in their jobs. https://t.co/KHaA33tZPh",Twitter for iPhone,1667,595
x1149816708854669314,7/12/19 23:04,KamalaHarris,"In the past few weeks I’ve been on the campaign trail visiting Iowa, Texas, Louisiana, and South Carolina. But in order to meet with more undecided voters, we need you. Chip in $5 now. https://t.co/cB6bQlRrSn",Sprout Social,486,139
x1149808912205524992,7/12/19 22:33,KamalaHarris,"Thinking of everyone in the path of Tropical Storm #Barry. Please be careful, stay safe and listen to any orders to evacuate. https://t.co/ZODOeNky0V",Twitter for iPhone,1260,302
x1149789531509596160,7/12/19 21:16,KamalaHarris,We need a president who will fight for the equality of all Americans and reject hatred and bigotry. That’s why I support the Equality Act. Passing this Act is essential to protecting members of the LGBTQ+ community from being fired because of who they are and who they love.,Sprout Social,14163,2593
x1149761448199053312,7/12/19 19:24,KamalaHarris,"This election is about a vision for America where everyone can see themselves. I am focused on the issues that wake people up at 3 AM like affordable housing, teacher pay, and health care. https://t.co/YEkOv2Fdng",Twitter for iPhone,2359,505
x1149756313838243840,7/12/19 19:04,KamalaHarris,"Instead of helping those who have often fled extreme violence and horror, this Administration is further inflicting mental trauma on immigrant children by keeping them in unsafe conditions. Don’t overlook this human rights abuse. 
https://t.co/C5p3HTO4p4",Sprout Social,2703,917
x1149736882797973504,7/12/19 17:46,KamalaHarris,".@WhoopiGoldberg: How do we get Trump out of office? 

We're going to prosecute the case against four more years of Donald Trump. And there's a long rap sheet. https://t.co/cPix82NDyz",Twitter for iPhone,4075,933
x1149735311565557760,7/12/19 17:40,KamalaHarris,We are deeply saddened by the sudden passing of SEIU 32BJ president Hector Figueroa. He was an inspiring leader who fought every day to help working men and women join together for better jobs and stronger communities. https://t.co/ntZj3Ryndm,Twitter for iPhone,0,104
x1149725446248030209,7/12/19 17:01,KamalaHarris,"It is troubling, disheartening, and unbelievable to hear how Acosta described the challenges of prosecuting Epstein. If Acosta didn't know how to do his job, he should not have been in the position. https://t.co/BTBK2CW2j2",Twitter for iPhone,4109,985
x1149725311447310337,7/12/19 17:00,KamalaHarris,".@Malala has been an outspoken advocate and champion throughout her life for women and girls to have access to quality education. Her courage inspires me to this day. Happy birthday, Malala! https://t.co/4sY8c0nJtl",Sprout Social,3968,540
x1149680656294785024,7/12/19 14:03,KamalaHarris,COMING UP: Democratic presidential hopeful Sen. @KamalaHarris joins the #HotTopics table LIVE to discuss her 2020 run. https://t.co/z4Z39jVxqE,Twitter for iPhone,0,202
x1149677543114596352,7/12/19 13:51,KamalaHarris,"“Agents have expressed apprehensions about arresting babies and young children.”
Rounding up thousands of families for mass deportation is wrong. We are about to fail a critical moral test. 
https://t.co/kFRSYuzRkm",Sprout Social,2922,962
x1149528684337848321,7/12/19 3:59,KamalaHarris,Predators bully their victims. They seek to intimidate and instill fear. And let’s be honest: we have a predator living in the White House. https://t.co/nrSgFtq3GF,Twitter Media Studio,12438,3568
x1149523026389524480,7/12/19 3:37,KamalaHarris,A crime against one of us is a crime against all of us. https://t.co/UCZmSfcClf,Twitter Media Studio,4032,909
x1149515186539122688,7/12/19 3:05,KamalaHarris,Trump is intentionally trying to create fear among immigrant communities. That is not a sign of a strong president. This is not strength. https://t.co/d01kk9YVuG,Twitter Media Studio,5219,1259
x1149499378454822914,7/12/19 2:03,KamalaHarris,"Sen. Harris says President Trump is ""trying to create fear"" in immigrant families.

""The display of strength in my book is you lift people up, you don't beat them down. But this guy in the White House has a continuous pattern of trying to beat people down."" https://t.co/bSVmVrTCIs",Sprout Social,0,841
x1149480493374513154,7/12/19 0:48,KamalaHarris,"We are living through an all-out assault on women’s health and reproductive rights. We need a president who will stand with the overwhelming majority of Americans and fight against Republican attempts to end safe and legal abortion in America. 
https://t.co/xMvvjROh8f",Sprout Social,2856,595
x1149457844892241920,7/11/19 23:18,KamalaHarris,"You can judge a society based on how it treats its children. We are failing this moral test. 
https://t.co/DbKvDwJBnG",Sprout Social,5232,1243
x1149441492538318851,7/11/19 22:13,KamalaHarris,"My plan to clear the rape kit backlog would:
✅Require states to annually report the number of untested rape kits
✅Require testing within a short time frame
✅Give survivors the right to know the status of their rape kits
✅Increase the availability of rape kits nationwide",Sprout Social,4231,797
x1149439474675441666,7/11/19 22:05,KamalaHarris,https://t.co/hdb6wCVEG7,Sprout Social,0,279
x1149429661824430080,7/11/19 21:26,KamalaHarris,"My plan to close the nationwide rape kit backlog would cost about $2 million less each year than what taxpayers have spent on Trump’s golf trips. It’s time we had someone in the White House who is committed to fighting for survivors, not protecting predators.",Sprout Social,8548,2084
x1149419602004324353,7/11/19 20:46,KamalaHarris,".@BetsyDeVosED and the @usedgov have failed to protect student loan borrowers at every turn. It’s time they were held accountable.
https://t.co/hzhSxYgYW2",Sprout Social,2237,605
x1149409782404722689,7/11/19 20:07,KamalaHarris,"As California’s Attorney General, I made clearing the backlog of 1,300 untested rape kits at state-run labs a top priority — and we got it done within my first year in office. I announced a plan to dedicate that same focus on the national level.",Sprout Social,2272,392
x1149384716501622785,7/11/19 18:27,KamalaHarris,"In the last decade, about 225,000 untested rape kits have been uncovered. Too many survivors aren’t getting the justice they deserve. As president, I'll close the nationwide rape kit backlog by the end of my first term. Predators must be held accountable.
https://t.co/Fc8QNv8ipz",Sprout Social,3210,812
x1149368271436746755,7/11/19 17:22,KamalaHarris,"We’re building this campaign from the ground up. I didn’t enter this race with a war chest of campaign funds and I’ve never run for president before. Instead, we’re going door to door building this campaign one conversation at a time. Join us. 
https://t.co/7g1vJ70JKL",Sprout Social,954,281
x1149349629919727617,7/11/19 16:08,KamalaHarris,"We are fighting for the soul — and the future — of our country. Fair pay for our nation’s teachers, Medicare for All, common-sense gun safety reform, and more are all on the line. https://t.co/vm9y3iiAhV",Twitter Media Studio,3125,813
x1149340286348382209,7/11/19 15:30,KamalaHarris,We're building a diverse coalition of Nevadans across the state and I'm thrilled to have @KalieWork on our team! https://t.co/fJWX9vQrYC,Twitter for iPhone,562,149
x1149330767799099392,7/11/19 14:53,KamalaHarris,"I know this may be a tough week for some sexual assault survivors. Please know: We are here for you. We see you. We hear you. If you or anyone you know needs assistance, please contact 1 (800) 656-4673.",Sprout Social,13777,3996
x1149307218002632705,7/11/19 13:19,KamalaHarris,"Rounding up immigrants, and potentially entire families, is despicable and an assault on our nation's values. Know your rights. https://t.co/cc4lp5RVw1 
https://t.co/gHv371Btmg",Sprout Social,3556,1499
x1149124396784726016,7/11/19 1:13,KamalaHarris,"Women and women of color deserve to have a seat at the table where decisions are made — and finally, that’s a reality in major cities across our nation. 
https://t.co/9GW0cHMAlA",Sprout Social,4198,798
x1149092940557488129,7/10/19 23:08,KamalaHarris,"When nearly a quarter of Americans say they never plan to retire, it couldn’t be more clear: the economy isn’t working for working people. Every American should be able to retire with dignity. Period. 
https://t.co/iT7LZmWKYi",Sprout Social,4132,966
x1149065764583956480,7/10/19 21:20,KamalaHarris,"A typical Black family has just $10 of wealth for every $100 held by a white family.

Homeownership has historically been one of the most powerful drivers of wealth, which is why I announced a plan to shrink the gap and help up to 4M families with down payments and closing costs.",Sprout Social,7478,1560
x1149062150566137857,7/10/19 21:05,KamalaHarris,"Fifty-eight years ago this week, I was released from Mississippi State Penitentiary, also known as Parchman Farm, after being arrested at the bus station in Jackson, Mississippi for using a so-called ""white"" restroom during the Freedom Rides. #GoodTrouble https://t.co/tNaDu57nXC",Twitter for iPhone,0,28409
x1149046644882792450,7/10/19 20:04,KamalaHarris,"Americans deserve a president who is concerned and focused on bettering the lives of the American people. It’s time to turn the page and write a new chapter of our nation. Help us get there. 
https://t.co/GmPQGw9kRg",Sprout Social,1367,318
x1149037093571780608,7/10/19 19:26,KamalaHarris,"The other day I stopped by City Food &amp; Spirits in Marion, South Carolina. I heard the stories of the strong, formidable people of this town. Thank you, Marion, for sharing your stories. I will keep them with me as I travel the nation and work #ForThePeople. https://t.co/w8fs7UMTwB",Sprout Social,886,168
x1149024747046526976,7/10/19 18:37,KamalaHarris,"Answered 20 of @nowthisnews' most pressing questions — including my tendency to be a back seat driver.
https://t.co/NEWnhtXMcz",Sprout Social,4233,1121
x1149007628682637313,7/10/19 17:29,KamalaHarris,"As we celebrate the @USWNT today, it's on us to take up their charge and fight for equal pay. Let's flip the script and hold corporations accountable by requiring them to prove they're not engaging in pay discrimination — and fine companies that fail to close their pay gaps. https://t.co/yydKAm2MYu",Sprout Social,1577,290
